B1,B2,B3,B4,A1,class
0.043,8000,50118,7,556,1
0.043,50118,8000,5,469,1
0.056,8000,50119,7,561,1
0.056,50119,8000,6,589,1
135.082,8000,50120,3,132,1
135.082,50120,8000,4,190,1
135.065,8000,50121,2,92,1
135.065,50121,8000,4,190,1
0.057,8000,51179,7,702,1
0.057,51179,8000,6,586,1
0.041,8000,51180,7,556,1
0.041,51180,8000,6,515,1
0.05,8000,51181,7,561,1
0.05,51181,8000,5,543,1
135.066,8000,51182,2,92,1
135.066,51182,8000,4,190,1
0.06,8000,52202,7,702,1
0.06,52202,8000,6,586,1
0.042,8000,52203,7,556,1
0.042,52203,8000,6,515,1
0.059,8000,52204,7,561,1
0.059,52204,8000,6,589,1
135.049,8000,52205,2,92,1
135.049,52205,8000,4,190,1
0.056,8000,56298,7,702,1
0.056,56298,8000,6,586,1
0.045,8000,56297,7,556,1
0.045,56297,8000,6,515,1
0.057,8000,57335,7,702,1
0.057,57335,8000,6,586,1
0.046,8000,57336,7,556,1
0.046,57336,8000,6,515,1
0.051,8000,57337,7,561,1
0.051,57337,8000,6,589,1
135.064,8000,57338,3,132,1
135.064,57338,8000,4,190,1
135.055,8000,57339,3,132,1
135.055,57339,8000,4,190,1
0.05,8000,58358,7,702,1
0.05,58358,8000,6,586,1
0.044,8000,58359,7,556,1
0.044,58359,8000,6,515,1
0.053,8000,58360,7,561,1
0.053,58360,8000,6,589,1
135.06,8000,58361,2,92,1
135.06,58361,8000,4,190,1
135.059,8000,58362,3,132,1
135.059,58362,8000,4,190,1
0.056,8000,59377,7,702,1
0.056,59377,8000,6,586,1
0.042,8000,59378,7,556,1
0.042,59378,8000,6,515,1
0.054,8000,59379,7,561,1
0.054,59379,8000,6,589,1
135.068,8000,59380,3,132,1
135.068,59380,8000,4,190,1
135.052,8000,59381,2,92,1
135.052,59381,8000,4,190,1
0.059,8000,60426,7,702,1
0.059,60426,8000,6,586,1
0.044,8000,60425,7,556,1
0.044,60425,8000,6,515,1
0.056,8000,60427,7,561,1
0.056,60427,8000,6,589,1
135.063,8000,60428,2,92,1
135.063,60428,8000,4,190,1
0.063,8000,63273,7,702,1
0.063,63273,8000,6,586,1
0.053,8000,63272,7,556,1
0.053,63272,8000,6,515,1
0.054,8000,63274,7,561,1
0.054,63274,8000,6,589,1
135.072,8000,63275,3,132,1
135.072,63275,8000,4,190,1
0.052,8000,64312,7,556,1
0.052,64312,8000,6,515,1
0.076,8000,64313,7,702,1
0.076,64313,8000,6,586,1
0.051,8000,64314,7,561,1
0.051,64314,8000,6,589,1
0.058,8000,65349,7,702,1
0.058,65349,8000,6,586,1
0.052,8000,65350,7,556,1
0.052,65350,8000,6,515,1
0.05,8000,65351,7,561,1
0.05,65351,8000,6,589,1
135.079,8000,65352,3,132,1
135.079,65352,8000,4,190,1
0.069,8000,50024,7,702,1
0.069,50024,8000,6,586,1
0.048,8000,50025,7,556,1
0.048,50025,8000,6,515,1
0.05,8000,50026,7,561,1
0.05,50026,8000,6,589,1
135.053,8000,50027,2,92,1
135.053,50027,8000,4,190,1
0.061,8000,51047,7,702,1
0.061,51047,8000,6,586,1
0.049,8000,51048,7,556,1
0.049,51048,8000,6,515,1
0.054,8000,51049,7,561,1
0.054,51049,8000,6,589,1
135.062,8000,51050,3,132,1
135.062,51050,8000,4,190,1
0.044,8000,52071,7,556,1
0.044,52071,8000,5,469,1
0.059,8000,52072,7,702,1
0.059,52072,8000,6,586,1
0.057,8000,52073,7,561,1
0.057,52073,8000,6,589,1
135.073,8000,52074,2,92,1
135.073,52074,8000,4,190,1
0.06,8000,53095,7,702,1
0.06,53095,8000,6,586,1
0.047,8000,53096,7,556,1
0.047,53096,8000,6,515,1
0.057,8000,53097,7,561,1
0.057,53097,8000,6,589,1
135.071,8000,53098,3,132,1
135.071,53098,8000,4,190,1
135.057,8000,53099,3,132,1
135.057,53099,8000,4,190,1
0.048,8000,54118,7,556,1
0.048,54118,8000,6,515,1
0.059,8000,54119,7,702,1
0.059,54119,8000,6,586,1
0.057,8000,54120,7,561,1
0.057,54120,8000,6,589,1
135.062,8000,54121,2,92,1
135.062,54121,8000,4,190,1
0.066,8000,55139,7,702,1
0.066,55139,8000,6,586,1
0.049,8000,55140,7,556,1
0.049,55140,8000,6,515,1
0.064,8000,55141,7,561,1
0.064,55141,8000,6,589,1
135.065,8000,55142,2,92,1
135.065,55142,8000,4,190,1
0.057,8000,56170,7,702,1
0.057,56170,8000,6,586,1
0.042,8000,56171,7,556,1
0.042,56171,8000,6,515,1
0.053,8000,56172,7,561,1
0.053,56172,8000,6,589,1
135.054,8000,56173,3,132,1
135.054,56173,8000,4,190,1
0.07,8000,57199,7,702,1
0.07,57199,8000,6,586,1
0.062,8000,57200,7,556,1
0.062,57200,8000,6,515,1
0.053,8000,57201,7,561,1
0.053,57201,8000,6,589,1
135.064,8000,57202,3,132,1
135.064,57202,8000,4,190,1
135.053,8000,57203,2,92,1
135.053,57203,8000,4,190,1
0.059,8000,58227,7,702,1
0.059,58227,8000,6,586,1
0.043,8000,58228,7,556,1
0.043,58228,8000,6,515,1
0.051,8000,58229,7,561,1
0.051,58229,8000,6,589,1
135.053,8000,58230,2,92,1
135.053,58230,8000,4,190,1
0.046,8000,59250,7,556,1
0.046,59250,8000,6,515,1
0.057,8000,59251,7,702,1
0.057,59251,8000,6,586,1
0.051,8000,59252,7,561,1
0.051,59252,8000,6,589,1
135.071,8000,59253,2,92,1
135.071,59253,8000,4,190,1
0.058,8000,60275,7,702,1
0.058,60275,8000,6,586,1
0.041,8000,60276,7,556,1
0.041,60276,8000,6,515,1
0.067,8000,60277,7,561,1
0.067,60277,8000,5,543,1
0.075,8000,61300,7,702,1
0.075,61300,8000,6,586,1
0.058,8000,61301,7,556,1
0.058,61301,8000,6,515,1
0.058,8000,61302,7,561,1
0.058,61302,8000,6,589,1
0.061,8000,62362,7,702,1
0.061,62362,8000,6,586,1
0.049,8000,62361,7,556,1
0.049,62361,8000,6,515,1
0.052,8000,62363,7,561,1
0.052,62363,8000,6,589,1
135.064,8000,62364,3,132,1
135.064,62364,8000,4,190,1
1.048,8000,63609,8,613,1
1.048,63609,8000,6,589,1
0.061,8000,63610,7,702,1
0.061,63610,8000,6,586,1
0.046,8000,63611,7,556,1
0.046,63611,8000,6,515,1
0.059,8000,64633,7,702,1
0.059,64633,8000,6,586,1
0.043,8000,64634,7,556,1
0.043,64634,8000,6,515,1
0.058,8000,64635,7,561,1
0.058,64635,8000,6,589,1
135.068,8000,64636,2,92,1
135.068,64636,8000,4,190,1
135.052,8000,64637,2,92,1
135.052,64637,8000,4,190,1
0.056,8000,49637,7,702,1
0.056,49637,8000,6,586,1
0.047,8000,49638,7,556,1
0.047,49638,8000,6,515,1
0.054,8000,49641,7,561,1
0.054,49641,8000,6,589,1
134.059,8000,49642,3,132,1
134.059,49642,8000,4,190,1
134.051,8000,49643,3,132,1
134.051,49643,8000,4,190,1
0.266,8000,55624,8,1147,1
0.266,55624,8000,7,644,1
0.043,8000,55625,7,556,1
0.043,55625,8000,6,515,1
0.053,8000,55626,7,561,1
0.053,55626,8000,6,589,1
0.056,8000,56669,7,702,1
0.056,56669,8000,6,586,1
0.046,8000,56670,7,556,1
0.046,56670,8000,6,515,1
0.048,8000,56671,7,561,1
0.048,56671,8000,6,589,1
135.058,8000,56672,3,132,1
135.058,56672,8000,4,190,1
0.066,8000,58104,7,702,1
0.066,58104,8000,6,586,1
0.043,8000,58105,7,556,1
0.043,58105,8000,6,515,1
0.053,8000,58106,7,561,1
0.053,58106,8000,6,589,1
135.064,8000,58107,2,92,1
135.064,58107,8000,4,190,1
0.047,8000,59239,7,556,1
0.047,59239,8000,6,515,1
0.058,8000,59240,7,702,1
0.058,59240,8000,6,586,1
0.049,8000,59241,7,561,1
0.049,59241,8000,6,589,1
135.057,8000,59242,2,92,1
135.057,59242,8000,4,190,1
0.058,8000,61052,7,702,1
0.058,61052,8000,6,586,1
0.044,8000,61053,7,556,1
0.044,61053,8000,6,515,1
0.052,8000,61054,7,561,1
0.052,61054,8000,6,589,1
135.064,8000,61055,2,92,1
135.064,61055,8000,4,190,1
0.065,8000,62081,7,702,1
0.065,62081,8000,6,586,1
0.055,8000,62082,7,556,1
0.055,62082,8000,6,515,1
0.05,8000,62083,7,561,1
0.05,62083,8000,6,589,1
135.052,8000,62084,2,92,1
135.052,62084,8000,4,190,1
0.058,8000,63107,7,702,1
0.058,63107,8000,6,586,1
0.058,8000,63108,7,556,1
0.058,63108,8000,6,515,1
0.051,8000,63109,7,561,1
0.051,63109,8000,6,589,1
135.065,8000,63110,3,132,1
135.065,63110,8000,4,190,1
0.063,8000,64130,7,702,1
0.063,64130,8000,6,586,1
0.052,8000,64131,7,556,1
0.052,64131,8000,6,515,1
0.057,8000,64132,7,561,1
0.057,64132,8000,6,589,1
135.063,8000,64133,2,92,1
135.063,64133,8000,4,190,1
0.061,8000,65156,7,702,1
0.061,65156,8000,6,586,1
0.044,8000,65157,7,556,1
0.044,65157,8000,6,515,1
0.054,8000,65158,7,561,1
0.054,65158,8000,6,589,1
135.083,8000,65159,2,92,1
135.083,65159,8000,4,190,1
0.05,8000,49834,7,561,1
0.05,49834,8000,5,543,1
135.059,8000,49835,2,92,1
135.059,49835,8000,4,190,1
0.046,8000,50868,7,556,1
0.046,50868,8000,6,515,1
0.053,8000,50869,7,561,1
0.053,50869,8000,6,589,1
135.074,8000,50870,3,132,1
135.074,50870,8000,4,190,1
135.059,8000,50871,3,132,1
135.059,50871,8000,4,190,1
9.518,22,36378,19,3185,0
9.518,36378,22,17,2267,0
30.999,59584,80,1,46,0
30.999,80,59584,6,264,0
0,59662,2323,1,46,0
0,2323,59662,1,40,0
0.968,22,11405,5,1285,0
0.968,11405,22,6,340,0
0,57949,1900,1,122,0
0,0,3.3,1,150,0
0,57841,23,1,46,0
0,23,57841,1,40,0
9.266,22,56901,19,3185,0
9.266,56901,22,15,2163,0
0.075,8000,52683,7,1726,1
0.075,52683,8000,6,579,1
9.93,22,35209,20,3237,0
9.93,35209,22,16,2215,0
30.999,59525,80,1,46,0
30.999,80,59525,6,264,0
10.99,22,51366,19,3197,0
10.99,51366,22,17,2267,0
11.618,35462,22,20,2441,0
11.618,22,35462,22,3473,0
9.345,33041,22,15,2163,0
9.345,22,33041,19,3185,0
0.068,8000,55629,7,1727,1
0.068,55629,8000,6,579,1
6.813,29606,22,8,427,0
6.813,22,29606,6,1361,0
0.075,8000,51498,7,1727,1
0.075,51498,8000,6,579,1
0.066,8000,59413,7,1727,1
0.066,59413,8000,6,579,1
30.996,24033,80,1,46,0
30.996,80,24033,6,264,0
0.064,8000,56664,7,1728,1
0.064,56664,8000,6,579,1
0.073,8000,50466,7,1727,1
0.073,50466,8000,6,579,1
0.064,8000,53564,7,1727,1
0.064,53564,8000,6,579,1
0.065,8000,58736,7,1728,1
0.065,58736,8000,5,533,1
0.064,8000,60803,7,1728,1
0.064,60803,8000,6,579,1
0.458,45448,22,2,92,0
0.458,22,45448,1,44,0
13.347,13833,22,17,2483,0
13.347,22,13833,24,5501,0
0,58022,9200,1,46,0
0,9200,58022,1,40,0
0.074,8000,64752,7,1727,1
0.074,64752,8000,6,579,1
0.064,8000,57701,7,1728,1
0.064,57701,8000,6,579,1
0.067,8000,64316,7,1727,1
0.067,64316,8000,5,533,1
0,25960,5358,1,46,0
0,5358,25960,1,40,0
30.998,22,28259,6,264,0
30.998,28259,22,1,46,0
6.918,61462,22,5,301,0
6.918,22,61462,7,2414,0
0.071,8000,51774,7,1726,1
0.071,51774,8000,6,579,1
0.069,8000,62409,7,1727,1
0.069,62409,8000,6,579,1
0.064,8000,52749,7,1727,1
0.064,52749,8000,5,533,1
0.066,8000,60644,7,1726,1
0.066,60644,8000,6,579,1
0.06,8000,64893,7,1727,1
0.06,64893,8000,6,579,1
0.063,8000,54908,7,1727,1
0.063,54908,8000,6,579,1
0.074,8000,52104,7,1727,1
0.074,52104,8000,6,579,1
0.076,8000,52531,7,1727,1
0.076,52531,8000,6,579,1
0.061,8000,64466,7,1727,1
0.061,64466,8000,6,579,1
0.065,8000,54601,7,1727,1
0.065,54601,8000,6,579,1
0.062,8000,50163,7,1727,1
0.062,50163,8000,6,579,1
0.069,8000,51202,7,1728,1
0.069,51202,8000,6,579,1
0.061,8000,55310,7,1728,1
0.061,55310,8000,6,579,1
0.071,8000,54451,7,1727,1
0.071,54451,8000,6,579,1
0,23,36851,1,40,0
0,36851,23,1,46,0
0.073,8000,60773,7,1727,1
0.073,60773,8000,6,579,1
0.292,30406,80,2,92,0
0.292,80,30406,1,44,0
0.076,8000,51714,7,1728,1
0.076,51714,8000,6,579,1
0.067,8000,63714,7,1726,1
0.067,63714,8000,5,533,1
0.07,8000,60357,7,1727,1
0.07,60357,8000,6,579,1
0.073,8000,61383,7,1727,1
0.073,61383,8000,6,579,1
0.066,8000,63440,7,1727,1
0.066,63440,8000,6,579,1
0.068,8000,65492,7,1727,1
0.068,65492,8000,6,579,1
0.063,8000,52230,7,1728,1
0.063,52230,8000,6,579,1
0.062,8000,53256,7,1728,1
0.062,53256,8000,6,579,1
0.066,8000,59770,7,1728,1
0.066,59770,8000,6,579,1
0.069,8000,56336,7,1728,1
0.069,56336,8000,6,579,1
0.062,8000,58098,7,1727,1
0.062,58098,8000,6,579,1
0.066,8000,51088,7,1727,1
0.066,51088,8000,6,579,1
0.063,8000,65531,7,1728,1
0.063,65531,8000,6,579,1
5.815,29871,22,5,301,0
5.815,22,29871,6,1378,0
0.062,8000,61803,7,1727,1
0.062,61803,8000,6,579,1
0.057,8000,55773,7,1728,1
0.057,55773,8000,5,533,1
0.053,8000,56299,7,561,1
0.053,56299,8000,6,589,1
0.064,8000,59325,7,1727,1
0.064,59325,8000,6,579,1
0.062,8000,54282,7,1728,1
0.062,54282,8000,6,579,1
0.06,8000,60150,7,1727,1
0.06,60150,8000,6,579,1
0.064,8000,61244,7,1727,1
0.064,61244,8000,6,579,1
0.071,8000,63302,7,1728,1
0.071,63302,8000,6,579,1
0.065,8000,64393,7,1728,1
0.065,64393,8000,6,579,1
0.066,8000,62288,7,1727,1
0.066,62288,8000,6,579,1
0.065,8000,63318,7,1727,1
0.065,63318,8000,6,579,1
0.061,8000,65378,7,1727,1
0.061,65378,8000,6,579,1
0.07,8000,53162,7,1728,1
0.07,53162,8000,6,579,1
0.074,8000,50208,7,1723,1
0.074,50208,8000,6,579,1
0.062,8000,61559,7,1723,1
0.062,61559,8000,6,579,1
0.064,8000,54541,7,1726,1
0.064,54541,8000,6,579,1
0.071,8000,55571,7,1727,1
0.071,55571,8000,6,579,1
0.063,8000,62833,7,1727,1
0.063,62833,8000,6,579,1
0.067,8000,54743,7,1728,1
0.067,54743,8000,6,579,1
9.932,52005,22,17,2267,0
9.932,22,52005,19,3185,0
91,44128,22,4,279,0
91,22,44128,11,5652,0
0.067,8000,51067,7,1726,1
0.067,51067,8000,6,579,1
0.069,8000,51014,7,1728,1
0.069,51014,8000,5,533,1
0.067,8000,56180,7,1726,1
0.067,56180,8000,6,579,1
0.069,8000,55483,7,1726,1
0.069,55483,8000,6,579,1
0.06,8000,60226,7,1727,1
0.06,60226,8000,6,579,1
0.061,8000,50058,7,1727,1
0.061,50058,8000,6,579,1
0.061,8000,58314,7,1728,1
0.061,58314,8000,6,579,1
0.063,8000,59344,7,1728,1
0.063,59344,8000,6,579,1
0.064,8000,60374,7,1728,1
0.064,60374,8000,6,579,1
0.068,8000,55367,7,1723,1
0.068,55367,8000,6,579,1
0.069,8000,56397,7,1723,1
0.069,56397,8000,6,579,1
0.06,8000,58460,7,1723,1
0.06,58460,8000,6,579,1
0.059,8000,63624,7,1723,1
0.059,63624,8000,6,579,1
0.063,8000,64658,7,1723,1
0.063,64658,8000,6,579,1
0.068,8000,49333,7,1723,1
0.068,49333,8000,6,579,1
0.063,8000,51398,7,1723,1
0.063,51398,8000,5,533,1
0.073,8000,53511,7,1728,1
0.073,53511,8000,6,579,1
0.062,8000,63863,7,1727,1
0.062,63863,8000,6,579,1
0.072,8000,50605,7,1727,1
0.072,50605,8000,6,579,1
0.071,8000,49430,7,1727,1
0.071,49430,8000,6,579,1
0.057,8000,62270,7,1726,1
0.057,62270,8000,6,579,1
0.061,8000,65419,7,1726,1
0.061,65419,8000,6,579,1
0.069,8000,64348,7,1727,1
0.069,64348,8000,6,579,1
0.065,8000,52132,7,1728,1
0.065,52132,8000,6,579,1
0.064,8000,55224,7,1728,1
0.064,55224,8000,6,579,1
0.063,8000,52273,7,1723,1
0.063,52273,8000,6,579,1
0.062,8000,54337,7,1723,1
0.062,54337,8000,6,579,1
952.181,32905,80,2,92,0
952.181,80,32905,12,528,0
0.073,8000,60525,7,1723,1
0.073,60525,8000,6,579,1
0.063,8000,62594,7,1723,1
0.063,62594,8000,6,579,1
0.065,8000,50365,7,1723,1
0.065,50365,8000,5,533,1
0.064,8000,56611,7,1729,1
0.064,56611,8000,6,579,1
0.063,8000,59741,7,1727,1
0.063,59741,8000,6,579,1
0.061,8000,49575,7,1727,1
0.061,49575,8000,6,579,1
0.068,8000,51638,7,1728,1
0.068,51638,8000,5,533,1
18.362,54556,22,17,1988,0
18.362,22,54556,24,3638,0
20.225,52622,22,24,2900,0
20.225,22,52622,26,3745,0
0.065,8000,61409,7,1728,1
0.065,61409,8000,6,579,1
0.068,8000,63471,7,1728,1
0.068,63471,8000,6,579,1
0.087,8000,64501,7,1728,1
0.087,64501,8000,6,579,1
0.07,8000,53305,7,1723,1
0.07,53305,8000,6,579,1
0.061,8000,57681,7,1728,1
0.061,57681,8000,6,579,1
0.067,8000,58711,7,1726,1
0.067,58711,8000,6,579,1
0.068,8000,52678,7,1728,1
0.068,52678,8000,6,579,1
13.113,22,4751,20,3065,0
13.113,4751,22,14,2825,0
0.073,8000,52435,7,1728,1
0.073,52435,8000,6,579,1
30.999,30934,80,1,46,0
30.999,80,30934,6,264,0
0.06,8000,57284,7,1728,1
0.06,57284,8000,6,579,1
0.07,8000,62441,7,1728,1
0.07,62441,8000,6,579,1
0.073,8000,51241,7,1723,1
0.073,51241,8000,6,579,1
0.069,8000,59490,7,1723,1
0.069,59490,8000,6,579,1
0.077,8000,58823,7,1728,1
0.077,58823,8000,6,579,1
0.062,8000,58166,7,1728,1
0.062,58166,8000,6,579,1
0.07,8000,61256,7,1727,1
0.07,61256,8000,6,579,1
30.999,45187,80,1,46,0
30.999,80,45187,6,264,0
120.86,28469,22,5,277,0
120.86,22,28469,12,6695,0
15.771,56486,22,7,405,0
15.771,22,56486,10,3673,0
0,1433,6000,1,40,0
0,6000,1433,1,46,0
0.063,8000,59196,7,1726,1
0.063,59196,8000,6,579,1
0.067,8000,54196,7,1728,1
0.067,54196,8000,6,579,1
11.445,40274,22,13,2059,0
11.445,22,40274,18,3201,0
30.996,31245,80,1,46,0
30.996,80,31245,6,264,0
0.074,8000,59863,7,1728,1
0.074,59863,8000,6,579,1
0.08,8000,59124,7,1726,1
0.08,59124,8000,6,579,1
0.056,8000,49856,7,1726,1
0.056,49856,8000,6,579,1
0.066,8000,56254,7,1728,1
0.066,56254,8000,6,579,1
0.062,8000,57427,7,1723,1
0.062,57427,8000,6,579,1
0.066,8000,52440,7,1728,1
0.066,52440,8000,6,579,1
0.078,8000,62486,7,1727,1
0.078,62486,8000,6,579,1
6.93,10797,22,6,353,0
6.93,22,10797,7,1438,0
0.912,1478,80,13,660,0
0.912,80,1478,7,11967,0
0.083,8000,64623,7,1727,1
0.083,64623,8000,6,579,1
0,5312,5060,1,440,0
0,0,3.3,1,468,0
18.456,22,46608,26,3745,0
18.456,46608,22,24,2900,0
85.023,53667,22,10,655,0
85.023,22,53667,17,7062,0
0.06,8000,56141,7,1728,1
0.06,56141,8000,6,579,1
10.501,22,36877,19,3185,0
10.501,36877,22,15,2163,0
30.998,21512,80,1,46,0
30.998,80,21512,6,264,0
0.958,22,17621,5,1285,0
0.958,17621,22,6,340,0
19.172,22,46358,26,3745,0
19.172,46358,22,24,2918,0
8.91,59178,22,15,2163,0
8.91,22,59178,19,3185,0
0.067,8000,53710,7,1728,1
0.067,53710,8000,6,579,1
0.969,22,12096,5,1285,0
0.969,12096,22,6,340,0
30.997,106,80,3,138,0
30.997,80,106,7,308,0
30.999,250,80,3,138,0
30.999,80,250,7,308,0
4.878,53988,22,12,1808,0
4.878,22,53988,13,2185,0
20.328,48076,22,24,2916,0
20.328,22,48076,26,3745,0
0.079,8000,59411,7,1727,1
0.079,59411,8000,6,579,1
20.201,12804,22,26,3004,0
20.201,22,12804,26,3745,0
19.319,22,10031,26,3745,0
19.319,10031,22,26,3009,0
8.858,22,48811,19,3185,0
8.858,48811,22,17,2267,0
8.945,38337,22,15,2163,0
8.945,22,38337,19,3185,0
13.361,48654,22,18,2493,0
13.361,22,48654,25,3656,0
5.459,14320,22,6,359,0
5.459,22,14320,5,2302,0
0,53493,5358,1,46,0
0,5358,53493,1,40,0
24.308,47178,22,27,3084,0
24.308,22,47178,30,4117,0
20.305,4750,22,26,3005,0
20.305,22,4750,27,3881,0
9.216,22,57531,19,3185,0
9.216,57531,22,18,2319,0
18.041,14456,22,24,2900,0
18.041,22,14456,26,3745,0
8.97,22,46864,19,3185,0
8.97,46864,22,17,2267,0
9.452,37569,22,17,2267,0
9.452,22,37569,19,3185,0
0,24797,7547,1,46,0
0,7547,24797,1,40,0
513743.13,8082,51072,8644,9700000,1
513743.13,51072,8082,13427,4300000,1
0,58022,7777,1,46,0
0,7777,58022,1,40,0
9.739,60940,22,19,2371,0
9.739,22,60940,19,3185,0
30.998,61662,80,1,46,0
30.998,80,61662,6,264,0
15.344,42489,22,4,226,0
15.344,22,42489,7,420,0
5.546,52275,22,7,441,0
5.546,22,52275,8,1564,0
10.51,15110,22,16,2299,0
10.51,22,15110,22,3489,0
0.94,22,44477,5,1285,0
0.94,44477,22,6,340,0
30.998,21937,80,1,46,0
30.998,80,21937,6,264,0
9.532,33867,22,17,2299,0
9.532,22,33867,19,3185,0
0.022,53205,80,2,92,0
0.022,80,53205,1,44,0
10.674,22,33989,19,3185,0
10.674,33989,22,17,2267,0
8.596,22,46394,19,3185,0
8.596,46394,22,19,2371,0
21.292,23136,22,26,3022,0
21.292,22,23136,26,3745,0
6.114,22,64247,12,2133,0
6.114,64247,22,16,2016,0
7.3,50239,22,12,2740,0
7.3,22,50239,14,2341,0
30.999,52737,80,1,46,0
30.999,80,52737,6,264,0
9.556,58350,22,15,2163,0
9.556,22,58350,19,3185,0
10.689,33962,22,15,2163,0
10.689,22,33962,19,3185,0
8.174,22,56786,19,3185,0
8.174,56786,22,17,2267,0
21.659,21574,22,24,2883,0
21.659,22,21574,26,3745,0
0,43176,23,1,46,0
0,23,43176,1,40,0
15.001,64955,80,1,46,0
15.001,80,64955,5,220,0
8.909,47511,22,17,2279,0
8.909,22,47511,20,3305,0
9.997,11108,22,17,2279,0
9.997,22,11108,20,3305,0
9.975,38958,22,17,2267,0
9.975,22,38958,19,3185,0
14.216,18698,22,17,2287,0
14.216,22,18698,24,3584,0
0.075,4345,80,10,516,0
0.075,80,4345,5,8956,0
19.442,52256,22,24,2900,0
19.442,22,52256,26,3745,0
12.075,22,43870,20,4225,0
12.075,43870,22,15,2163,0
20.785,22,22142,26,3745,0
20.785,22142,22,24,2883,0
8.21,32904,22,17,2267,0
8.21,22,32904,19,3185,0
82.498,22393,22,8,486,0
82.498,22,22393,16,7023,0
10.233,22,43660,19,3197,0
10.233,43660,22,17,2267,0
6.544,22773,22,7,413,0
6.544,22,22773,9,1591,0
13.101,22,3579,18,2985,0
13.101,3579,22,15,2871,0
17.688,31868,22,26,3252,0
17.688,22,31868,28,3873,0
3.36,11246,22,2,106,0
3.36,22,11246,3,180,0
0.936,2587,445,3,144,0
0.936,445,2587,3,120,0
7.534,21976,22,3,166,0
7.534,22,21976,5,300,0
30.996,65249,80,1,46,0
30.996,80,65249,6,264,0
10.592,48681,22,19,2539,0
10.592,22,48681,21,3313,0
11.698,22,54707,19,3185,0
11.698,54707,22,22,2543,0
0.952,22,21048,5,1285,0
0.952,21048,22,6,340,0
30.998,4801,80,1,46,0
30.998,80,4801,6,264,0
10.874,43419,22,8,965,0
10.874,22,43419,6,1337,0
30.998,2720,80,1,46,0
30.998,80,2720,6,264,0
0,80,244,1,46,0
0,244,80,1,40,0
30.997,39108,80,1,46,0
30.997,80,39108,6,264,0
30.999,42700,80,1,46,0
30.999,80,42700,6,264,0
8.9,42138,22,15,2163,0
8.9,22,42138,19,3185,0
0.951,22,59645,5,1285,0
0.951,59645,22,6,340,0
19.075,22,50705,26,3745,0
19.075,50705,22,24,2934,0
5.837,43221,22,5,277,0
5.837,22,43221,5,1297,0
9.932,50850,22,17,2267,0
9.932,22,50850,19,3185,0
0,3603,2323,1,46,0
0,2323,3603,1,40,0
9.921,56718,22,19,2371,0
9.921,22,56718,19,3185,0
30.997,8346,80,1,46,0
30.997,80,8346,6,264,0
0.001,53971,23,1,46,0
0.001,23,53971,1,40,0
9.913,22,55203,19,3185,0
9.913,55203,22,15,2163,0
19.611,22,22160,26,3745,0
19.611,22160,22,26,2987,0
1.081,22,65088,8,1349,0
1.081,65088,22,7,949,0
0.013,56509,4489,2,92,0
0.013,4489,56509,1,40,0
0,34055,47808,1,46,0
0,47808,34055,1,40,0
7.923,22,54498,19,3185,0
7.923,54498,22,17,2267,0
10.952,51680,22,17,2283,0
10.952,22,51680,19,3185,0
4.095,54928,22,12,1808,0
4.095,22,54928,13,2185,0
30.996,56924,80,1,46,0
30.996,80,56924,6,264,0
9.653,22,33067,19,3185,0
9.653,33067,22,17,2267,0
9.14,55414,22,17,2267,0
9.14,22,55414,19,3185,0
0.025,63835,22,2,94,0
0.025,22,63835,1,48,0
10.359,47245,22,17,2351,0
10.359,22,47245,24,4329,0
9.745,50967,22,18,2335,0
9.745,22,50967,20,3289,0
30.998,22,17802,6,264,0
30.998,17802,22,1,46,0
27459.488,80,439,117,5148,0
27459.488,439,80,22,1012,0
90.338,26454,22,5,289,0
90.338,22,26454,13,8574,0
31,57857,80,1,46,0
31,80,57857,6,264,0
30.999,60643,80,1,46,0
30.999,80,60643,6,264,0
5.471,55590,22,5,307,0
5.471,22,55590,4,265,0
0,63193,23,1,46,0
0,23,63193,1,40,0
30.997,4716,80,1,46,0
30.997,80,4716,6,264,0
124.397,40760,22,5,291,0
124.397,22,40760,13,5701,0
20.245,5829,22,24,2930,0
20.245,22,5829,27,3865,0
0.001,23502,5358,1,46,0
0.001,5358,23502,1,40,0
19.173,22976,22,27,3752,0
19.173,22,22976,27,3809,0
20.487,64813,22,24,2883,0
20.487,22,64813,26,3745,0
0,28364,23,1,46,0
0,23,28364,1,40,0
12.17,53340,22,17,2267,0
12.17,22,53340,20,4097,0
9.91,22,36073,19,3185,0
9.91,36073,22,17,2267,0
0,23,13308,1,40,0
0,13308,23,1,46,0
30.999,54796,80,1,46,0
30.999,80,54796,6,264,0
0,23,8006,1,40,0
0,8006,23,1,46,0
30.998,154,80,1,46,0
30.998,80,154,6,264,0
10.285,51879,22,15,2179,0
10.285,22,51879,19,3185,0
10.026,22,54716,19,3185,0
10.026,54716,22,17,2283,0
10.01,22,49831,19,3185,0
10.01,49831,22,15,2163,0
7.292,22,48881,17,3013,0
7.292,48881,22,16,2131,0
15.695,2171,22,17,3027,0
15.695,22,2171,20,3065,0
17.839,33326,22,17,2371,0
17.839,22,33326,23,4545,0
11.652,22794,22,19,2855,0
11.652,22,22794,26,4653,0
8.75,36933,22,15,2163,0
8.75,22,36933,19,3185,0
9.426,22,58788,19,3185,0
9.426,58788,22,17,2267,0
10.574,60415,22,15,2163,0
10.574,22,60415,19,3185,0
